Team,Name,Health,Damage Done,Total Shots Hits,Points Pathed,Flee ounted,Points 1 Passed,Points 2 Passed,Points 3 Passed,Tank Type,Tank Model,Ricohet Power Picked Up,Health Pack Used,Ricohet Shells Hits,Rockets Power Picked Up,Rockets Hit,Damage Done By Ricohet Shells,Damage Done By Rockets ,Damage Done By Missle,Missles Hit,kills,Last Hit By,Missle Ricohet Hit,Damage Done By Missle Ricohet,Damage Done By Missle Mine Globel,Health Damage,Health Damage By Mine Team,Health Damage By Missle,Health Damage By Missle Ric,Health Damage By Richet,Health Damage By Rocket Ric,Health Damage By Rocket ,Damage Done By Shell,Health Damage By Shells,Shells Hit ,Spawn Time ,Shots Fired,time stamp
Team1,M4 Team 1(Clone)2,-6,320,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,2,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,306,0,0,0,0,0,0,320,306,5,11/06/2020 20:10:54,4,,,0,False,0,11/06/2020 20:11:43
Team1,M4 Team 1(Clone)1,-53,121,2,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)2 (UnityEngine.GameObject),0,0,0,353,0,0,0,0,0,0,121,353,2,11/06/2020 20:10:52,3,,,0,False,0,11/06/2020 20:11:48
Team2,M4 Team 2(Clone)2,-24,393,7,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,4,M4 Team 1(Clone)5 (UnityEngine.GameObject),0,0,0,324,0,0,0,0,0,0,393,324,7,11/06/2020 20:10:54,5,,,0,False,0,11/06/2020 20:11:52
Team1,M4 Team 1(Clone)4,0,278,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,300,0,0,0,0,0,0,278,300,5,11/06/2020 20:10:58,6,,,0,False,0,11/06/2020 20:11:59
Team2,M4 Team 2(Clone)5,-15,299,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,1,M4 Team 1(Clone)5 (UnityEngine.GameObject),0,0,0,315,0,0,0,0,0,0,299,315,5,11/06/2020 20:11:00,6,,,0,False,0,11/06/2020 20:12:01
Team2,M4 Team 2(Clone)6,-3,200,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,303,0,0,0,0,0,0,200,303,3,11/06/2020 20:11:02,7,,,0,False,0,11/06/2020 20:12:16
Team1,M4 Team 1(Clone)1,-66,214,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)1 (UnityEngine.GameObject),0,0,0,366,0,0,0,0,0,0,214,366,4,11/06/2020 20:14:47,7,,,0,False,0,11/06/2020 20:15:37
Team1,M4 Team 1(Clone)2,-29,178,3,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)6 (UnityEngine.GameObject),0,0,0,329,0,0,0,0,0,0,178,329,3,11/06/2020 20:14:50,3,,,0,False,0,11/06/2020 20:15:39
Team2,M4 Team 2(Clone)1,-32,240,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,2,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,332,0,0,0,0,0,0,240,332,4,11/06/2020 20:14:47,7,,,0,False,0,11/06/2020 20:15:39
Team1,M4 Team 1(Clone)4,-21,0,0,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)4 (UnityEngine.GameObject),0,0,0,321,0,0,0,0,0,0,0,321,0,11/06/2020 20:14:54,3,,,0,False,0,11/06/2020 20:15:40
Team1,M4 Team 1(Clone)6,-49,54,1,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 2(Clone)5 (UnityEngine.GameObject),0,0,0,349,0,0,0,0,0,0,54,349,1,11/06/2020 20:14:58,4,,,0,False,0,11/06/2020 20:15:52
Team2,M4 Team 2(Clone)2,-27,248,4,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,0,M4 Team 1(Clone)7 (UnityEngine.GameObject),0,0,0,327,0,0,0,0,0,0,248,327,4,11/06/2020 20:14:50,7,,,0,False,0,11/06/2020 20:15:58
Team1,M4 Team 1(Clone)7,-13,317,5,0,0,0,0,0,Medium,Sherman,0,0,0,0,0,0,0,0,0,3,M4 Team 2(Clone)7 (UnityEngine.GameObject),0,0,0,313,0,0,0,0,0,0,317,313,5,11/06/2020 20:15:00,5,,,0,False,0,11/06/2020 20:15:59
